,time [fs]
1681,7.659324878072885e-14
1682,7.673508833098078e-14
1683,7.68776070712014e-14
1684,7.702081077111068e-14
1685,7.716470762856496e-14
1686,7.730930784471843e-14
1687,7.745462020167244e-14
1688,7.760065238030924e-14
1689,7.774741270169764e-14
1690,7.789491239820748e-14
1691,7.804316163609878e-14
1692,7.819216746112024e-14
1693,7.834193604158028e-14
1694,7.84924746658091e-14
1695,7.86437920037368e-14
1696,7.879589897348418e-14
1697,7.894880779432512e-14
1698,7.910253085696107e-14
1699,7.92570767384199e-14
1700,7.941245083916995e-14
1701,7.956866014611429e-14
1702,7.972571294145256e-14
1703,7.988361707416823e-14
1704,8.004237997131692e-14
1705,8.020200891861264e-14
1706,8.036250950700819e-14
1707,8.052388731817192e-14
1708,8.068615121596067e-14
1709,8.084931338721784e-14
1710,8.101338534534623e-14
1711,8.117837737600203e-14
1712,8.134429759901558e-14
1713,8.151115267570497e-14
1714,8.167895107057622e-14
1715,8.18477036307623e-14
1716,8.201742378264508e-14
1717,8.218812454514412e-14
1718,8.235981487601508e-14
1719,8.253250305858836e-14
1720,8.270619944832492e-14
1721,8.288091431233347e-14
1722,8.305665673691022e-14
1723,8.323343481544674e-14
1724,8.341125652351322e-14
1725,8.359012890249813e-14
1726,8.377005866488747e-14
1727,8.395105408444174e-14
1728,8.413312560017304e-14
1729,8.431628382740384e-14
1730,8.450054014034851e-14
1731,8.468590659716601e-14
1732,8.487239578194749e-14
1733,8.506001898179941e-14
1734,8.524878452012073e-14
1735,8.543870001577377e-14
1736,8.562977486628215e-14
1737,8.58220198687545e-14
1738,8.601544394798879e-14
1739,8.621005616818323e-14
1740,8.640586655883493e-14
1741,8.660288474073928e-14
1742,8.680112018002883e-14
1743,8.700058204234607e-14
1744,8.72012795248346e-14
1745,8.740322306367202e-14
1746,8.760642329675704e-14
1747,8.781088944920529e-14
1748,8.801662886050652e-14
1749,8.822365025280425e-14
1750,8.843196457293545e-14
1751,8.864158223819744e-14
1752,8.885251296311722e-14
1753,8.906476873479044e-14
1754,8.927836075078966e-14
1755,8.949329350098463e-14
1756,8.970956993179074e-14
1757,8.992719662887811e-14
1758,9.014618178907953e-14
1759,9.03665346764165e-14
1760,9.058826648780685e-14
1761,9.081138904804408e-14
1762,9.10359132022128e-14
1763,9.126184818968734e-14
1764,9.148920233645212e-14
1765,9.17179863754849e-14
1766,9.194821509521423e-14
1767,9.21798998128732e-14
1768,9.241304051343104e-14
1769,9.26476337676419e-14
1770,9.288368844515096e-14
1771,9.312122141012223e-14
1772,9.336024098587433e-14
1773,9.360074819018659e-14
1774,9.384274938373538e-14
1775,9.408625524981889e-14
1776,9.433127488298685e-14
1777,9.457781959946971e-14
1778,9.482590421060307e-14
1779,9.507554215541189e-14
1780,9.53267393581966e-14
1781,9.557949964925443e-14
1782,9.58338297889585e-14
1783,9.608974136345485e-14
1784,9.634724987297927e-14
1785,9.660636041202556e-14
1786,9.686707162900041e-14
1787,9.71293931938359e-14
1788,9.739334388959208e-14
1789,9.765893086079543e-14
1790,9.792614127379645e-14
1791,9.819496481262807e-14
1792,9.846540080279381e-14
1793,9.87374534523554e-14
1794,9.901113516928246e-14
1795,9.928645881519857e-14
1796,9.956343319815268e-14
1797,9.984206511571816e-14
1798,1.0012235976323785e-13
1799,1.0040432842151411e-13
1800,1.0068798327078004e-13
1801,1.0097332535842342e-13
1802,1.0126035198761398e-13
1803,1.0154906950571984e-13
1804,1.0183949431693001e-13
1805,1.0213164484270399e-13
1806,1.0242552995505718e-13
1807,1.0272115066576226e-13
1808,1.0301851244452985e-13
1809,1.0331762220894166e-13
1810,1.03618489333534e-13
1811,1.03921116600248e-13
1812,1.0422550337256821e-13
1813,1.0453166414263766e-13
1814,1.0483961837842122e-13
1815,1.0514936986537522e-13
1816,1.0546091428422634e-13
1817,1.0577424780369177e-13
1818,1.0608935663940112e-13
1819,1.064062375246886e-13
1820,1.0672490840691619e-13
1821,1.0704538803276175e-13
1822,1.0736768868731667e-13
1823,1.0769182534450485e-13
1824,1.0801781987692782e-13
1825,1.0834568139399177e-13
1826,1.0867539592151414e-13
1827,1.0900695448173172e-13
1828,1.0934035425499081e-13
1829,1.0967558685346189e-13
1830,1.1001265045991888e-13
1831,1.1035155288895289e-13
1832,1.1069230540246946e-13
1833,1.1103491968637648e-13
1834,1.113794099129716e-13
1835,1.117257924675234e-13
1836,1.12074083235667e-13
1837,1.1242429760858198e-13
1838,1.1277645264863416e-13
1839,1.131305644856379e-13
1840,1.1348664390486265e-13
1841,1.1384470085823097e-13
1842,1.1420474206538854e-13
1843,1.1456677361416656e-13
1844,1.1493080858505234e-13
1845,1.1529686073421194e-13
1846,1.156649357435664e-13
1847,1.160350332471035e-13
1848,1.1640716762391993e-13
1849,1.1678136300243814e-13
1850,1.1715762752151234e-13
1851,1.1753596042873072e-13
1852,1.179163775800239e-13
1853,1.1829889896036969e-13
1854,1.1868353741139212e-13
1855,1.1907029982161499e-13
1856,1.1945919436084836e-13
1857,1.1985022842984634e-13
1858,1.2024340710885043e-13
1859,1.2063874765787938e-13
1860,1.210362743324235e-13
1861,1.2143600242835582e-13
1862,1.2183792268951133e-13
1863,1.2224201714361823e-13
1864,1.2264826657866106e-13
1865,1.230566698165053e-13
1866,1.2346724674833388e-13
1867,1.2388001126509566e-13
1868,1.242949630305694e-13
1869,1.24712102782165e-13
1870,1.2513143782410106e-13
1871,1.2555297570318547e-13
1872,1.2597670741040945e-13
1873,1.2640261367647678e-13
1874,1.268306925915038e-13
1875,1.2726095071978968e-13
1876,1.2769337181757172e-13
1877,1.2812793097262211e-13
1878,1.285646182395494e-13
1879,1.290034361779918e-13
1880,1.2944437449551005e-13
1881,1.2988743794477972e-13
1882,1.3033265329425896e-13
1883,1.3078002543805064e-13
1884,1.312295286111376e-13
1885,1.3168114802111968e-13
1886,1.3213489169898046e-13
1887,1.3259071922332334e-13
1888,1.3304858563670569e-13
1889,1.3350848035220807e-13
1890,1.3397038053739663e-13
1891,1.3443423628373384e-13
1892,1.3490005030826792e-13
1893,1.3536785465116704e-13
1894,1.3583765344171924e-13
1895,1.3630944492719997e-13
1896,1.367832391672756e-13
1897,1.372590434042633e-13
1898,1.377368447694072e-13
1899,1.3821659548956347e-13
1900,1.386982631018409e-13
1901,1.391818673697967e-13
1902,1.3966741494664162e-13
1903,1.4015488000595068e-13
1904,1.4064425681636374e-13
1905,1.4113552455150711e-13
1906,1.4162865607421496e-13
1907,1.4212366214854815e-13
1908,1.4262056101906163e-13
1909,1.431193749954127e-13
1910,1.4362011422741738e-13
1911,1.4412277000949775e-13
1912,1.4462734850839357e-13
1913,1.4513383948871645e-13
1914,1.4564221594115055e-13
1915,1.461524784264661e-13
1916,1.466646398183863e-13
1917,1.4717868854535261e-13
1918,1.476945879008918e-13
1919,1.482123326334285e-13
1920,1.4873193987458754e-13
1921,1.4925339575721955e-13
1922,1.4977668765130302e-13
1923,1.5030180296655463e-13
1924,1.5082873772637784e-13
1925,1.5135747714802395e-13
1926,1.5188795494440837e-13
1927,1.5242012840944312e-13
1928,1.5295400345544564e-13
1929,1.5348959611431302e-13
1930,1.5402689815429394e-13
1931,1.5456586442217897e-13
1932,1.551064813441496e-13
1933,1.5564873086481396e-13
1934,1.561925613507363e-13
1935,1.5673793013825226e-13
1936,1.5728481520931664e-13
1937,1.5783319649334881e-13
1938,1.583830862251551e-13
1939,1.5893447604183395e-13
1940,1.5948733543241742e-13
1941,1.6004164473594868e-13
1942,1.6059739495707308e-13
1943,1.6115458695648718e-13
1944,1.6171319300296548e-13
1945,1.6227318893601684e-13
1946,1.6283458292137194e-13
1947,1.6339734139382247e-13
1948,1.6396143340556738e-13
1949,1.6452683730426354e-13
1950,1.6509352117138158e-13
1951,1.6566148083784203e-13
1952,1.6623073422410304e-13
1953,1.66801283339599e-13
1954,1.6737308884061911e-13
1955,1.6794609126813224e-13
1956,1.6852026425836588e-13
1957,1.6909562777829556e-13
1958,1.696721716100939e-13
1959,1.702498191937036e-13
1960,1.7082854948072236e-13
1961,1.714083691797321e-13
1962,1.7198919456399795e-13
1963,1.7257092407044422e-13
1964,1.7315353586668174e-13
1965,1.7373705018742006e-13
1966,1.7432145583092313e-13
1967,1.7490671170643908e-13
1968,1.754928235752863e-13
1969,1.760798057471213e-13
1970,1.7666766443329523e-13
1971,1.7725640135293824e-13
1972,1.7784597851586613e-13
1973,1.7843636069706435e-13
1974,1.7902754677279573e-13
1975,1.7961954131155404e-13
1976,1.8021232473573947e-13
1977,1.8080587033094307e-13
1978,1.8140016042254903e-13
1979,1.8199518895622865e-13
1980,1.8259095809642304e-13
1981,1.8318741895901669e-13
1982,1.837845334596417e-13
1983,1.8438230660136363e-13
1984,1.8498074107354185e-13
1985,1.855798256946083e-13
1986,1.8617955528843365e-13
1987,1.8677994407083032e-13
1988,1.8738098369191597e-13
1989,1.8798260518020979e-13
1990,1.8858474400941836e-13
1991,1.891873774595812e-13
1992,1.8979049409245704e-13
1993,1.90394072087664e-13
1994,1.9099809658374378e-13
1995,1.9160253693724585e-13
1996,1.922073499947739e-13
1997,1.9281253055711897e-13
1998,1.9341809390820966e-13
1999,1.9402403761077392e-13
2000,1.946303204456001e-13
2001,1.9523692228784188e-13
2002,1.9584385253383123e-13
2003,1.9645109139787655e-13
2004,1.9705861171213894e-13
2005,1.9766637914003024e-13
2006,1.9827436476356242e-13
2007,1.9888256752473324e-13
2008,1.9949098035013026e-13
2009,2.0009957940406426e-13
2010,2.0070835679223554e-13
2011,2.0131730206528925e-13
2012,2.019263992495645e-13
2013,2.0253563637648483e-13
2014,2.0314500864212918e-13
2015,2.037545205256895e-13
2016,2.0436417216823983e-13
2017,2.0497395473120226e-13
2018,2.0558383605084032e-13
2019,2.061937979065963e-13
2020,2.0680384438592997e-13
2021,2.0741397778640848e-13
2022,2.080241937770592e-13
2023,2.0863447997443603e-13
2024,2.0924482226027768e-13
2025,2.0985521916709749e-13
2026,2.1046567690979223e-13
2027,2.1107617691705383e-13
2028,2.1168670456942908e-13
2029,2.1229726484050752e-13
2030,2.1290784718661005e-13
2031,2.1351842801009016e-13
2032,2.141290075979815e-13
2033,2.1473958805051689e-13
2034,2.1535016821977973e-13
2035,2.1596074842124421e-13
2036,2.1657132864547335e-13
2037,2.1718190885317357e-13
2038,2.1779248906639937e-13
2039,2.1840306927895304e-13
2040,2.1901364949108665e-13
2041,2.1962422970353652e-13
2042,2.202348099158787e-13
2043,2.2084539012823473e-13
2044,2.2145597034059854e-13
2045,2.2206655055295626e-13
2046,2.2267713076531619e-13
2047,2.232877109776757e-13
2048,2.238982911900351e-13
2049,2.2450887140239464e-13
2050,2.2511945161475414e-13
2051,2.2573003182711363e-13
2052,2.2634061203947315e-13
2053,2.2695119225183262e-13
2054,2.275617724641921e-13
2055,2.2817235267655166e-13
2056,2.2878293288891115e-13
2057,2.2939351310127064e-13
2058,2.300040933136301e-13
2059,2.306146735259897e-13
2060,2.312252537383491e-13
2061,2.318358339507086e-13
2062,2.3244641416306816e-13
2063,2.3305699437542766e-13
2064,2.336675745877871e-13
2065,2.342781548001467e-13
2066,2.3488873501250614e-13
2067,2.3549931522486563e-13
2068,2.361098954372251e-13
2069,2.367204756495846e-13
2070,2.3733105586194416e-13
2071,2.3794163607430366e-13
2072,2.3855221628666315e-13
2073,2.3916279649902264e-13
2074,2.3977337671138214e-13
2075,2.403839569237417e-13
2076,2.409945371361012e-13
2077,2.4160511734846067e-13
2078,2.422156975608201e-13
2079,2.4282627777317966e-13
2080,2.434368579855392e-13
2081,2.440474381978987e-13
2082,2.446580184102582e-13
2083,2.4526859862261763e-13
2084,2.4587917883497713e-13
2085,2.464897590473366e-13
2086,2.471003392596961e-13
2087,2.4771091947205566e-13
2088,2.4832149968441515e-13
2089,2.489320798967747e-13
2090,2.4954266010913414e-13
2091,2.501532403214937e-13
2092,2.507638205338532e-13
2093,2.5137440074621267e-13
2094,2.5198498095857216e-13
2095,2.5259556117093166e-13
2096,2.5320614138329115e-13
2097,2.538167215956507e-13
2098,2.544273018080102e-13
2099,2.550378820203697e-13
2100,2.556484622327292e-13
2101,2.5625904244508867e-13
2102,2.568696226574482e-13
2103,2.5748020286980766e-13
2104,2.580907830821672e-13
2105,2.587013632945267e-13
2106,2.593119435068862e-13
2107,2.5992252371924563e-13
2108,2.6053310393160513e-13
2109,2.6114368414396467e-13
2110,2.6175426435632416e-13
2111,2.6236484456868366e-13
2112,2.629754247810432e-13
2113,2.6358600499340265e-13
2114,2.641965852057622e-13
2115,2.648071654181217e-13
2116,2.654177456304812e-13
2117,2.660283258428407e-13
2118,2.6663890605520016e-13
2119,2.672494862675597e-13
2120,2.6786006647991915e-13
2121,2.684706466922787e-13
2122,2.690812269046382e-13
2123,2.696918071169977e-13
2124,2.7030238732935723e-13
2125,2.709129675417167e-13
2126,2.7152354775407617e-13
2127,2.721341279664357e-13
2128,2.727447081787952e-13
2129,2.733552883911547e-13
2130,2.739658686035142e-13
2131,2.7457644881587373e-13
2132,2.751870290282332e-13
2133,2.7579760924059267e-13
2134,2.7640818945295217e-13
2135,2.7701876966531166e-13
2136,2.776293498776712e-13
2137,2.782399300900307e-13
2138,2.788505103023902e-13
2139,2.794610905147497e-13
2140,2.800716707271092e-13
2141,2.806822509394687e-13
2142,2.812928311518282e-13
2143,2.8190341136418776e-13
2144,2.825139915765472e-13
2145,2.831245717889067e-13
2146,2.8373515200126624e-13
2147,2.8434573221362574e-13
2148,2.8495631242598523e-13
2149,2.855668926383447e-13
2150,2.861774728507042e-13
2151,2.8678805306306376e-13
2152,2.8739863327542325e-13
2153,2.8800921348778265e-13
2154,2.8861979370014224e-13
2155,2.892303739125017e-13
2156,2.8984095412486123e-13
2157,2.9045153433722067e-13
2158,2.9106211454958017e-13
2159,2.916726947619397e-13
2160,2.922832749742992e-13
2161,2.928938551866587e-13
2162,2.935044353990182e-13
2163,2.941150156113777e-13
2164,2.9472559582373723e-13
2165,2.953361760360967e-13
2166,2.959467562484562e-13
2167,2.965573364608157e-13
2168,2.971679166731752e-13
2169,2.9777849688553475e-13
2170,2.983890770978942e-13
2171,2.9899965731025374e-13
2172,2.9961023752261323e-13
2173,3.002208177349727e-13
2174,3.008313979473322e-13
2175,3.014419781596917e-13
2176,3.020525583720512e-13
2177,3.026631385844107e-13
2178,3.0327371879677024e-13
2179,3.0388429900912974e-13
2180,3.0449487922148923e-13
2181,3.0510545943384877e-13
2182,3.057160396462082e-13
2183,3.063266198585677e-13
2184,3.069372000709272e-13
2185,3.075477802832867e-13
2186,3.0815836049564624e-13
2187,3.087689407080058e-13
2188,3.0937952092036523e-13
2189,3.099901011327247e-13
2190,3.106006813450842e-13
2191,3.1121126155744376e-13
2192,3.118218417698032e-13
2193,3.1243242198216275e-13
2194,3.1304300219452224e-13
2195,3.1365358240688174e-13
2196,3.142641626192413e-13
2197,3.148747428316008e-13
2198,3.154853230439602e-13
2199,3.1609590325631976e-13
2200,3.1670648346867926e-13
2201,3.173170636810387e-13
2202,3.1792764389339824e-13
2203,3.1853822410575774e-13
2204,3.191488043181173e-13
2205,3.1975938453047673e-13
2206,3.2036996474283627e-13
2207,3.2098054495519576e-13
2208,3.2159112516755526e-13
2209,3.2220170537991475e-13
2210,3.2281228559227424e-13
2211,3.2342286580463374e-13
2212,3.2403344601699323e-13
2213,3.246440262293528e-13
2214,3.2525460644171217e-13
2215,3.258651866540717e-13
2216,3.2647576686643126e-13
2217,3.2708634707879075e-13
2218,3.276969272911503e-13
2219,3.2830750750350984e-13
2220,3.2891808771586923e-13
2221,3.2952866792822873e-13
2222,3.301392481405882e-13
2223,3.307498283529477e-13
2224,3.313604085653072e-13
2225,3.319709887776668e-13
2226,3.325815689900263e-13
2227,3.3319214920238574e-13
2228,3.3380272941474533e-13
2229,3.3441330962710473e-13
2230,3.3502388983946427e-13
2231,3.3563447005182376e-13
2232,3.3624505026418326e-13
2233,3.3685563047654275e-13
2234,3.3746621068890225e-13
2235,3.380767909012618e-13
2236,3.386873711136213e-13
2237,3.392979513259808e-13
2238,3.3990853153834027e-13
2239,3.4051911175069976e-13
2240,3.411296919630593e-13
2241,3.417402721754188e-13
2242,3.423508523877783e-13
2243,3.429614326001378e-13
2244,3.435720128124973e-13
2245,3.4418259302485673e-13
2246,3.447931732372162e-13
2247,3.454037534495758e-13
2248,3.4601433366193526e-13
2249,3.466249138742948e-13
2250,3.4723549408665435e-13
2251,3.4784607429901384e-13
2252,3.4845665451137333e-13
2253,3.490672347237328e-13
2254,3.496778149360922e-13
2255,3.502883951484517e-13
2256,3.5089897536081126e-13
2257,3.515095555731708e-13
2258,3.521201357855302e-13
2259,3.5273071599788974e-13
2260,3.5334129621024923e-13
2261,3.5395187642260873e-13
2262,3.545624566349683e-13
2263,3.551730368473278e-13
2264,3.5578361705968736e-13
2265,3.5639419727204675e-13
2266,3.5700477748440625e-13
2267,3.5761535769676584e-13
2268,3.5822593790912534e-13
2269,3.5883651812148483e-13
2270,3.5944709833384427e-13
2271,3.6005767854620377e-13
2272,3.6066825875856326e-13
2273,3.6127883897092275e-13
2274,3.618894191832823e-13
2275,3.624999993956418e-13
2276,3.631105796080013e-13
2277,3.637211598203609e-13
2278,3.6433174003272027e-13
2279,3.649423202450798e-13
2280,3.655529004574393e-13
2281,3.661634806697988e-13
2282,3.667740608821584e-13
2283,3.673846410945178e-13
2284,3.6799522130687734e-13
2285,3.6860580151923683e-13
2286,3.692163817315963e-13
2287,3.698269619439558e-13
2288,3.704375421563153e-13
2289,3.7104812236867485e-13
2290,3.7165870258103435e-13
2291,3.722692827933938e-13
2292,3.7287986300575334e-13
2293,3.734904432181128e-13
2294,3.7410102343047227e-13
2295,3.7471160364283177e-13
2296,3.753221838551913e-13
2297,3.759327640675508e-13
2298,3.765433442799103e-13
2299,3.771539244922699e-13
2300,3.777645047046294e-13
2301,3.783750849169889e-13
2302,3.7898566512934837e-13
2303,3.7959624534170787e-13
2304,3.802068255540674e-13
2305,3.8081740576642675e-13
2306,3.8142798597878635e-13
2307,3.8203856619114584e-13
2308,3.826491464035053e-13
2309,3.832597266158648e-13
2310,3.8387030682822427e-13
2311,3.8448088704058377e-13
2312,3.8509146725294326e-13
2313,3.8570204746530286e-13
2314,3.8631262767766235e-13
2315,3.869232078900218e-13
2316,3.875337881023813e-13
2317,3.881443683147409e-13
2318,3.8875494852710043e-13
2319,3.893655287394598e-13
2320,3.899761089518193e-13
2321,3.905866891641788e-13
2322,3.911972693765383e-13
2323,3.9180784958889784e-13
2324,3.9241842980125734e-13
2325,3.9302901001361683e-13
2326,3.936395902259763e-13
2327,3.942501704383358e-13
2328,3.9486075065069536e-13
2329,3.9547133086305486e-13
2330,3.9608191107541435e-13
2331,3.9669249128777384e-13
2332,3.9730307150013334e-13
2333,3.979136517124929e-13
2334,3.985242319248524e-13
2335,3.9913481213721187e-13
2336,3.9974539234957136e-13
2337,4.0035597256193086e-13
2338,4.009665527742904e-13
2339,4.015771329866499e-13
2340,4.021877131990094e-13
2341,4.0279829341136883e-13
2342,4.034088736237284e-13
2343,4.040194538360879e-13
2344,4.046300340484473e-13
2345,4.0524061426080676e-13
2346,4.0585119447316625e-13
2347,4.064617746855259e-13
2348,4.0707235489788534e-13
2349,4.0768293511024483e-13
2350,4.0829351532260443e-13
2351,4.0890409553496387e-13
2352,4.0951467574732326e-13
2353,4.101252559596828e-13
2354,4.1073583617204235e-13
2355,4.113464163844018e-13
2356,4.119569965967614e-13
2357,4.1256757680912093e-13
2358,4.1317815702148033e-13
2359,4.137887372338398e-13
2360,4.143993174461993e-13
2361,4.150098976585589e-13
2362,4.156204778709183e-13
2363,4.1623105808327785e-13
2364,4.1684163829563734e-13
2365,4.1745221850799683e-13
2366,4.1806279872035633e-13
2367,4.186733789327158e-13
2368,4.1928395914507536e-13
2369,4.1989453935743486e-13
2370,4.2050511956979435e-13
2371,4.2111569978215385e-13
2372,4.2172627999451334e-13
2373,4.2233686020687293e-13
2374,4.229474404192324e-13
2375,4.2355802063159187e-13
2376,4.2416860084395136e-13
2377,4.2477918105631086e-13
2378,4.253897612686704e-13
2379,4.260003414810299e-13
2380,4.266109216933894e-13
2381,4.272215019057489e-13
2382,4.278320821181084e-13
2383,4.284426623304678e-13
2384,4.2905324254282726e-13
2385,4.2966382275518686e-13
2386,4.302744029675464e-13
2387,4.308849831799059e-13
2388,4.3149556339226544e-13
2389,4.3210614360462493e-13
2390,4.3271672381698443e-13
2391,4.3332730402934387e-13
2392,4.339378842417034e-13
2393,4.345484644540628e-13
2394,4.3515904466642245e-13
2395,4.357696248787818e-13
2396,4.363802050911414e-13
2397,4.3699078530350083e-13
2398,4.376013655158604e-13
2399,4.3821194572821987e-13
2400,4.388225259405794e-13
2401,4.394331061529389e-13
2402,4.4004368636529835e-13
2403,4.4065426657765785e-13
2404,4.4126484679001734e-13
2405,4.418754270023768e-13
2406,4.4248600721473633e-13
2407,4.4309658742709587e-13
2408,4.437071676394555e-13
2409,4.44317747851815e-13
2410,4.4492832806417466e-13
2411,4.45538908276534e-13
2412,4.461494884888933e-13
2413,4.4676006870125253e-13
2414,4.473706489136118e-13
2415,4.4798122912597117e-13
2416,4.4859180933833096e-13
2417,4.492023895506913e-13
2418,4.498129697630518e-13
2419,4.504235499754123e-13
2420,4.5103413018777197e-13
2421,4.516447104001304e-13
2422,4.5225529061248697e-13
2423,4.528658708248423e-13
2424,4.534764510371984e-13
2425,4.5408703124955717e-13
2426,4.5469761146192095e-13
2427,4.553081916742917e-13
2428,4.559187718866669e-13
2429,4.565293520990392e-13
2430,4.571399323114005e-13
2431,4.57750512523743e-13
2432,4.583610927360597e-13
2433,4.589716729483604e-13
2434,4.595822531606735e-13
2435,4.601928333730283e-13
2436,4.608034135854541e-13
2437,4.614139937979773e-13
2438,4.620245740105566e-13
2439,4.626351542230856e-13
2440,4.632457344354546e-13
2441,4.638563146475543e-13
2442,4.644668948592895e-13
2443,4.650774750708281e-13
2444,4.656880552825705e-13
2445,4.662986354949249e-13
2446,4.669092157082997e-13
2447,4.675197959230387e-13
2448,4.681303761384608e-13
2449,4.687409563530649e-13
2450,4.693515365653275e-13
2451,4.699621167737246e-13
2452,4.705726969770225e-13
2453,4.711832771779642e-13
2454,4.717938573821726e-13
2455,4.724044375953346e-13
2456,4.730150178231377e-13
2457,4.736255980699751e-13
2458,4.742361783248718e-13
2459,4.748467585667776e-13
2460,4.754573387744675e-13
2461,4.760679189267153e-13
2462,4.766784990079984e-13
2463,4.77289079061998e-13
2464,4.778996591674717e-13
2465,4.785102394036296e-13
2466,4.7912081984967e-13
2467,4.797314005598777e-13
2468,4.803419813613525e-13
2469,4.80952561959695e-13
2470,4.815631420592077e-13
2471,4.821737213639855e-13
2472,4.827842996863195e-13
2473,4.833948777085235e-13
2474,4.840054565323119e-13
2475,4.846160372595049e-13
2476,4.852266209893099e-13
2477,4.858372083596415e-13
2478,4.864477967083788e-13
2479,4.870583819373002e-13
2480,4.876689598996717e-13
2481,4.882795264218086e-13
2482,4.888900794192524e-13
2483,4.895006295182576e-13
2484,4.901111920275163e-13
2485,4.907217818834676e-13
2486,4.913324145881048e-13
2487,4.919430978879694e-13
2488,4.92553790397233e-13
2489,4.931644322014842e-13
2490,4.937749705035517e-13
2491,4.943853591319281e-13
2492,4.949955498613653e-13
2493,4.956057110352214e-13
2494,4.962160545458722e-13
2495,4.96826150968622e-13
2496,4.974386902355966e-13
2497,4.980570282417869e-13
2498,4.986499866142692e-13
2499,4.992412794132408e-13
